"Txn Hash","Blockno","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0x4789a68f47cef0681d95269a031cea566aba8690ee7e51d7593fed8febd517fb","16730163",1677629927,2023-03-01 00:18:47,Swap,4.16828186335403, LEASH, 201153720.949905, SHIB,0.00000002,LEASH per SHIB,Unknown
"0x46cacade8c585113993995f3affcf028179997b04b9c67f68d7d5d293a299a44","16730163",1677629927,2023-03-01 00:18:47,Sell,13651.5, SHIN, 0.304547262814696, ETH,0.00002231,ETH per SHIN,Uniswap V2
"0xa9b0d4e40ed63596566c0ce5ecd582557148e4c21fae411de3edd5ae91332b48","16730163",1677629927,2023-03-01 00:18:47,Sell,176435227.868895, SHIL, 0.0646334436538533, ETH,0.00000000,ETH per SHIL,Uniswap V2
"0x3963b63b71e789ad8ee70a038075135eb0865786bf2c8dd9aade39a664c15c5e","16730163",1677629927,2023-03-01 00:18:47,Sell,0.0232, ETH, 37.239985, USDT,1,605.17176724,USDT per ETH,Uniswap V3
"0x6d3ab48f111e9628a3b921232ac6e7787c1de05c5cfdf270757036fb0507fbce","16730163",1677629927,2023-03-01 00:18:47,Sell,102.719813043, 1INCH, 0.0365019604673967, WETH,0.00035535,WETH per 1INCH,Unknown
"0xd38e8cf8f2e51ac2ac1556c04f636189c9d5faa2da64b21c20de85f6ad835df1","16730163",1677629927,2023-03-01 00:18:47,Sell,85647.16, NAOS, 1.04156010080981, ETH,0.00001216,ETH per NAOS,Uniswap V2
"0x51e8dda746f1cbd0f501dcb28cf1d17a44b4a76f64e0a7175ae673ee4d9f6385","16730163",1677629927,2023-03-01 00:18:47,Sell,0.00141289, WBTC, 0.0203747665101355, ETH,14.42063183,ETH per WBTC,Uniswap V3
"0xc5e1cd853c89d0a9fbea56ff6d858f88eab72e26d262478a1570b99ba6234e43","16730163",1677629927,2023-03-01 00:18:47,Sell,676692964, XEN, 550.584756, USDC,0.00000081,USDC per XEN,Uniswap V3
"0xc5e1cd853c89d0a9fbea56ff6d858f88eab72e26d262478a1570b99ba6234e43","16730163",1677629927,2023-03-01 00:18:47,Buy,550.584756, USDC, 0.34266199725295, ETH,1,606.78674733,USDC per ETH,Uniswap V3
"0x9eeea35df95cb29abdfa2df73e8cece413ca0500da0db9de93afdbb355b09dc2","16730163",1677629927,2023-03-01 00:18:47,Sell,13167031.458405, LUNC, 1.29134572184786, ETH,0.00000010,ETH per LUNC,Uniswap V3
"0x42415c94a4372acf3c5b89011fe084889b7d5cc48c2b88443f67d584b43bd6b9","16730163",1677629927,2023-03-01 00:18:47,Sell,117052.90322, FLSK, 0.889410854089739, ETH,0.00000760,ETH per FLSK,Uniswap V2
"0xc368b4e7211f2f6e409edc626fcc981b334a8ca740ffbc2493c6372cbc1733f3","16730164",1677629951,2023-03-01 00:19:11,Buy,9.06970812939526, ETH, 18703.7968890674, BLUR,0.00048491,ETH per BLUR,Uniswap V3
"0xf2b5d5bd809592579cd38e12794900fe7cba443d279b0081a293b42506c1f7a3","16730164",1677629951,2023-03-01 00:19:11,Buy,2.13412875040537, ETH, 4393.44700443477, BLUR,0.00048575,ETH per BLUR,Uniswap V3
"0x56f2a408ae36824561fecc4ce57a04959e9d9a4d7d0ca95d46368429d7edf225","16730164",1677629951,2023-03-01 00:19:11,Sell,516400, HEX, 21.3840258417668, ETH,0.00004141,ETH per HEX,Uniswap V3
"0x56f2a408ae36824561fecc4ce57a04959e9d9a4d7d0ca95d46368429d7edf225","16730164",1677629951,2023-03-01 00:19:11,Sell,21.3840258417668, ETH, 34324.178359, USDC,1,605.13172837,USDC per ETH,Uniswap V3
"0x56f2a408ae36824561fecc4ce57a04959e9d9a4d7d0ca95d46368429d7edf225","16730164",1677629951,2023-03-01 00:19:11,Sell,387300, HEX, 25711.924375, USDC,0.06638762,USDC per HEX,Uniswap V3
"0x56f2a408ae36824561fecc4ce57a04959e9d9a4d7d0ca95d46368429d7edf225","16730164",1677629951,2023-03-01 00:19:11,Sell,387300, HEX, 25755.838294, USDC,0.06650100,USDC per HEX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Swap,11685.95556772, HEX, 1443.478170584, ICSA,0.12352248,ICSA per HEX,Uniswap V2
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Sell,377.507422195204, LQTY, 0.521829459255155, ETH,0.00138230,ETH per LQTY,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Buy,0.0751060752122521, ETH, 111.998391256006, ATH,0.00067060,ETH per ATH,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Swap,111.998368619845, ATH, 19674.1887479449, STMX,0.00569265,ATH per STMX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Sell,19674.1867230623, STMX, 0.0798204848137923, ETH,0.00000406,ETH per STMX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Buy,772.255669, USDC, 11580.89785716, HEX,0.06668357,USDC per HEX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Swap,11580.89555589, HEX, 11294.43800078, BASE,0.97526465,BASE per HEX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Swap,11294.43686353, BASE, 11142.83653377, TRIO,0.98657743,TRIO per BASE,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Swap,11142.83653377, TRIO, 11685.95556772, HEX,0.95352378,TRIO per HEX,Uniswap V3
"0x94c8fcaa6b25b6a7dd92a68058ff6bc302f92c4116e69ddd56991a85f3f935a3","16730164",1677629951,2023-03-01 00:19:11,Sell,1443.478024485, ICSA, 784.489982, USDC,0.54347206,USDC per ICSA,Uniswap V3
"0x74f05d1cd0fca2dd8cb06bc20e583bdd2cbc4d12f127fe52a7025b115a4ee9c0","16730164",1677629951,2023-03-01 00:19:11,Buy,10001.0001, USDC, 12813.8455831803, BLUR,0.78048389,USDC per BLUR,Uniswap V3
"0x00a233fe7bf68831a21580363573eeba5d992031a33a63c941ddcfd5fad0def3","16730164",1677629951,2023-03-01 00:19:11,Buy,0.126447573815788, ETH, 4361.61987669325, DFYN,0.00002899,ETH per DFYN,Uniswap V2
"0xc694a8c850eab67523430f11d23510b5d9b2eb88229921b51e60b16019fb0625","16730164",1677629951,2023-03-01 00:19:11,Buy,0.9, ETH, 30419.8514044594, DFYN,0.00002959,ETH per DFYN,Uniswap V2
"0x8296bfdd21b37875a4afa1969f05bb190b068de18f396a4b0bb1d52166e004bc","16730164",1677629951,2023-03-01 00:19:11,Sell,4361.61987669325, DFYN, 0.13024388252382, ETH,0.00002986,ETH per DFYN,Uniswap V2
"0x9e035d278144a69b0182e1de2495972c03aa86f2ae2a7df3d894da5cf16b1a01","16730164",1677629951,2023-03-01 00:19:11,Buy,0.893397666224294, ETH, 6262.986872, POWR,0.00014265,ETH per POWR,Uniswap V3
"0xab16a0b6f4f4407e4fb435ba89bdde16bccb56baa64c9efcb4d73273345f301f","16730164",1677629951,2023-03-01 00:19:11,Buy,0.025, ETH, 5591240.91282505, SLEUTH,0.00000000,ETH per SLEUTH,Uniswap V2
"0x61a1d7d6992a2d119a4fb7d9f724a7eb90a44a3f584db3dc215e982151cc0b3e","16730164",1677629951,2023-03-01 00:19:11,Sell,59415.55, NAOS, 0.697253410531124, ETH,0.00001174,ETH per NAOS,Uniswap V2
"0x3c3ed16786dd69e9cb1641d05e87262b9c303a1f2f0e01eb9b0cea863d25645b","16730164",1677629951,2023-03-01 00:19:11,Buy,0.5, ETH, 1864894.85900099, SIGIL,0.00000027,ETH per SIGIL,Uniswap V2
"0xb55fac96babb88d3d34be1affeec86142f46156b2cb40c3c1cab0075740f6c35","16730164",1677629951,2023-03-01 00:19:11,Sell,91.8754321604791, PawZ, 0.341594844989294, ETH,0.00371802,ETH per PawZ,Uniswap V2
"0xf096eb0cc9a4cee87a75a7ca2a41965c11e990c89bfb901e5aeebd0931d9f6a5","16730164",1677629951,2023-03-01 00:19:11,Buy,5.33869265785067, ETH, 11000, BLUR,0.00048534,ETH per BLUR,Uniswap V3
"0xfc6f0078b190c88d0d1b3c5c06f4f815919676d24c0243ba6fe99a1cda15849e","16730164",1677629951,2023-03-01 00:19:11,Buy,0.4, ETH, 3322040.70477968, BORK,0.00000012,ETH per BORK,Uniswap V2
"0x2ab6076efb5ee59780957af09689c8f96b39ddfa2d42c5a0fa63c41a76dc0b52","16730164",1677629951,2023-03-01 00:19:11,Buy,0.42, ETH, 7598.59529413742, oBTC,0.00005527,ETH per oBTC,Uniswap V2
"0x79a8b62b55118bcad78c65bba77f506ba0f861860c35d9283722fbf40e8b3739","16730164",1677629951,2023-03-01 00:19:11,Sell,13174.3479298691, FACTR, 0.679970663145495, ETH,0.00005161,ETH per FACTR,Uniswap V3
"0xc42ad8b85cf93a56723b076488c57be0cbb7881c2dc0db64a93d58a85621d3a2","16730164",1677629951,2023-03-01 00:19:11,Buy,0.0168785580029012, ETH, 121.564027171825, BDP,0.00013885,ETH per BDP,Uniswap V3
"0xff1cf8b76eee01105801332ca492dedb014960ea48cc382af971fa4dfc0253f3","16730164",1677629951,2023-03-01 00:19:11,Buy,0.1, ETH, 8270412623.71991, FLOK,0.00000000,ETH per FLOK,Uniswap V2
"0xb73019732314d10cd7de023db5418783b84095ac88012a45d10632591ae572f5","16730164",1677629951,2023-03-01 00:19:11,Buy,0.17, ETH, 68211814.3526958, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0x12787d2245b0f50977df01f35a35a9fa383205508f2c529bc1bea17d8c03fc00","16730164",1677629951,2023-03-01 00:19:11,Sell,72343.87027644, UTU, 0.177040752340857, ETH,0.00000245,ETH per UTU,Uniswap V3
"0xc571d5f959d387c523e8d4702252777997846fdc178d82384cb18a68258f0998","16730164",1677629951,2023-03-01 00:19:11,Sell,112.390327784365, 1INCH, 63.47576, USDC,0.56477956,USDC per 1INCH,Uniswap V3
"0xc571d5f959d387c523e8d4702252777997846fdc178d82384cb18a68258f0998","16730164",1677629951,2023-03-01 00:19:11,Buy,63.47576, USDC, 42.4399179250298, DAO,1.49566170,USDC per DAO,Uniswap V3
"0xb2c21aaf15eec189a184ad88906465fe50b8a715bd4a978d7f55d508601e8c26","16730164",1677629951,2023-03-01 00:19:11,Buy,0.2, ETH, 733285.797241611, SIGIL,0.00000027,ETH per SIGIL,Uniswap V2
"0x86ef321e7584dc1d87b05885b68711718e919d0455963b63b6503072e44e87c3","16730164",1677629951,2023-03-01 00:19:11,Buy,0.06, ETH, 4739851057.76245, FLOK,0.00000000,ETH per FLOK,Uniswap V2
"0x2a0a5301d293f254857ff912373298d2192574117dd0021294331e290524f2c2","16730164",1677629951,2023-03-01 00:19:11,Buy,0.07, ETH, 1597.067410332, OPTIMUS,0.00004383,ETH per OPTIMUS,Uniswap V2
"0x65d90ff25102d5ffbef2bf28478bbaa4fb0b287a523a93037ead3e534193124a","16730164",1677629951,2023-03-01 00:19:11,Buy,0.15, ETH, 60170363.8601745, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0xa078a374208018af8131213da653feeadfa950d1dafe0267eb216d33158614e3","16730164",1677629951,2023-03-01 00:19:11,Buy,0.32, ETH, 995588.205698384, SAI,0.00000032,ETH per SAI,Uniswap V2
"0xde9736169dfe0c977d6c2d69d94bf6bc5e02253320985a5f871560b8976fde25","16730164",1677629951,2023-03-01 00:19:11,Buy,0.05, ETH, 3252713.89054567, RUG,0.00000002,ETH per RUG,Uniswap V2
"0xd307bfd1405e4f3c7589f3e7386fc93cecf0354ab6dd6836da764fe929fd3cf6","16730164",1677629951,2023-03-01 00:19:11,Sell,10081.337381471, ALI, 643.704908, USDC,0.06385114,USDC per ALI,Uniswap V2
"0xd307bfd1405e4f3c7589f3e7386fc93cecf0354ab6dd6836da764fe929fd3cf6","16730164",1677629951,2023-03-01 00:19:11,Buy,643.704908, USDC, 0.400000000071883, ETH,1,609.26226971,USDC per ETH,Uniswap V2
"0xee122d36a9a09e0b356c8ccbcccf4b996f87122f8b85a61a1d6b11ee5ee5ba71","16730165",1677629963,2023-03-01 00:19:23,Buy,3.7927864587, ETH, 7810.4533847308, BLUR,0.00048560,ETH per BLUR,Uniswap V3
"0xfe4195d54df6ca1d5b2aa5dda98cc0e5855ce42283190ec3667df4d3408623b7","16730165",1677629963,2023-03-01 00:19:23,Sell,1282579, PRM, 0.0275164710599828, ETH,0.00000002,ETH per PRM,Uniswap V2
"0x2b0f5a42fe55e8d8ab205047bb6318850ad70070abc428ce2930a57597dadfae","16730165",1677629963,2023-03-01 00:19:23,Buy,0.30863272784475, ETH, 954.36801762, AGIX,0.00032339,ETH per AGIX,Uniswap V2
"0x26e930815d1bd374d853b90606c1346d9813536109a2ba6b8febc464d28e3af9","16730165",1677629963,2023-03-01 00:19:23,Sell,350.348722389383, LQTY, 0.484021153281372, ETH,0.00138154,ETH per LQTY,Uniswap V3
"0x04f4f0928c7dd047a6ccf05a7e39e1734273120c003da383bb83064788adea09","16730165",1677629963,2023-03-01 00:19:23,Buy,1500, USDC, 0.933595962349492, ETH,1,606.69075327,USDC per ETH,Uniswap V3
"0xb560402fa2c023b66f65f505c08c2f6b75efd2b3aa8ebcc43726ce73a23c0203","16730165",1677629963,2023-03-01 00:19:23,Buy,0.902416055482115, ETH, 8500000000, MIKAWA,0.00000000,ETH per MIKAWA,Uniswap V2
"0x4e77507d06098906cf42bed6e7883d24f709d9e3fac98fc013163abf9a0f4f7b","16730165",1677629963,2023-03-01 00:19:23,Sell,4028007.0446313, RICE, 0.251307445207165, ETH,0.00000006,ETH per RICE,Uniswap V2
"0x2b96fc54eed8e7ec3a688c0bbd4f4c55be853c1d8eac50ca53e6a98ca0b93d00","16730165",1677629963,2023-03-01 00:19:23,Buy,3, ETH, 896608729.515062, $SHARBI,0.00000000,ETH per $SHARBI,Uniswap V2
"0xb9c6e5f837d5c3f492430b334281f37140e6bc819f435c253529b93cd91addc0","16730165",1677629963,2023-03-01 00:19:23,Buy,1000, USDC, 0.621380006833432, ETH,1,609.32117062,USDC per ETH,Uniswap V2
"0xb9c6e5f837d5c3f492430b334281f37140e6bc819f435c253529b93cd91addc0","16730165",1677629963,2023-03-01 00:19:23,Buy,0.621380006833432, ETH, 4694.3685484755, GETH,0.00013237,ETH per GETH,Uniswap V2
"0x26df1d9c528e461965a3b84ee4dcc594d0443cc4008ab6ec08fc591432fb988b","16730166",1677629975,2023-03-01 00:19:35,Sell,999929.0274, GMM, 1.76235909261147, ETH,0.00000176,ETH per GMM,Uniswap V3
"0x26df1d9c528e461965a3b84ee4dcc594d0443cc4008ab6ec08fc591432fb988b","16730166",1677629975,2023-03-01 00:19:35,Sell,1.76235909261147, ETH, 2828.829301, USDT,1,605.13785917,USDT per ETH,Uniswap V3
"0x2bc5c7baed52c0321036ef0e23cda2d1cfa0dcab149880063fb941107a1937af","16730166",1677629975,2023-03-01 00:19:35,Swap,99978167.6082034, SHIB, 713.29128911905, BONE,0.00000713,BONE per SHIB,Unknown
"0xfbf473e5bfedf8ef66434a75d54998fd8a2c25488a500877a2811d331a77273f","16730166",1677629975,2023-03-01 00:19:35,Sell,1199.54945298382, BONE, 1.24604328327575, ETH,0.00103876,ETH per BONE,Uniswap V3
"0xfbf473e5bfedf8ef66434a75d54998fd8a2c25488a500877a2811d331a77273f","16730166",1677629975,2023-03-01 00:19:35,Sell,1.24604328327575, ETH, 2000, USDT,1,605.08067966,USDT per ETH,Uniswap V3
"0x74d0cbf0617620b70f39fcdf1b39cb67245eb5365218258f2fc61d677a686cb3","16730166",1677629975,2023-03-01 00:19:35,Sell,346.5, BONE, 0.35981130166336, ETH,0.00103842,ETH per BONE,Uniswap V3
"0x8fad6346f2f3c5781023bc160787937177e300198f0ebfc930f7266f455f3902","16730166",1677629975,2023-03-01 00:19:35,Buy,0.475791129142816, ETH, 7007.58904919773, REN,0.00006790,ETH per REN,Uniswap V2
"0x8cfe90607f19d9a69573d823a4daf5a8b306a5bc6e2977420b706357d9be0895","16730166",1677629975,2023-03-01 00:19:35,Sell,1559.15330301328, NFAi, 0.154182392059791, ETH,0.00009889,ETH per NFAi,Uniswap V2
"0x1afb93d38971d96a19f35d005271cf3bd3a3f9475347bb7d8e82986f834c3f81","16730166",1677629975,2023-03-01 00:19:35,Buy,0.242, ETH, 231.509885126313, BONE,0.00104531,ETH per BONE,Unknown
"0x51cde246c41a2a058d5631ac2bd3ebb7a8736603b03599343da94c14d016d6ef","16730166",1677629975,2023-03-01 00:19:35,Buy,1, ETH, 2.75605563676271, LEASH,0.36283738,ETH per LEASH,Uniswap V2
"0x8216918181aff7508747d995005caf1fb0ab22175cda57531c1ee7f819fb391a","16730166",1677629975,2023-03-01 00:19:35,Buy,1500, USDC, 0.93359345108124, ETH,1,606.69507510,USDC per ETH,Uniswap V3
"0x55fd69f337f0cdd1e5eb84a72a7039775c35bfd69dbcd86d1cdff3f2fcd7f6fc","16730166",1677629975,2023-03-01 00:19:35,Buy,0.35, ETH, 140337301.012724, EGGS,0.00000000,ETH per EGGS,Uniswap V2
"0x30b1142e78703b878d01fc24794152bb8ddd4e164283e951e6457a303a23d11d","16730166",1677629975,2023-03-01 00:19:35,Buy,0.0518032941627947, ETH, 3300000, RUG,0.00000002,ETH per RUG,Uniswap V2
"0x92ec7a0f95cbcf6dc9fc736218898c511302a794f12ff1da5b1a6d6df8a8eefb","16730166",1677629975,2023-03-01 00:19:35,Buy,0.632535884474824, ETH, 64080989124.2554, KUMA,0.00000000,ETH per KUMA,Uniswap V2
"0xf8a2b675a509d8da6c384077c7bc9eb509d2d8d8e837453a57742daa8d2f29e2","16730166",1677629975,2023-03-01 00:19:35,Sell,2171.97995749073, GETH, 0.28732524412336, ETH,0.00013229,ETH per GETH,Uniswap V2
"0xf8a2b675a509d8da6c384077c7bc9eb509d2d8d8e837453a57742daa8d2f29e2","16730166",1677629975,2023-03-01 00:19:35,Buy,0.2814697265625, ETH, 6974754.94, IDRT,0.00000004,ETH per IDRT,Uniswap V2
"0xf8a2b675a509d8da6c384077c7bc9eb509d2d8d8e837453a57742daa8d2f29e2","16730166",1677629975,2023-03-01 00:19:35,Sell,6974754.94, IDRT, 456.032044, USDT,0.00006538,USDT per IDRT,Uniswap V3
"0xf8a2b675a509d8da6c384077c7bc9eb509d2d8d8e837453a57742daa8d2f29e2","16730166",1677629975,2023-03-01 00:19:35,Buy,456.032044, USDT, 456.134258669854, BOB,0.99977591,USDT per BOB,Uniswap V3
"0xf8a2b675a509d8da6c384077c7bc9eb509d2d8d8e837453a57742daa8d2f29e2","16730166",1677629975,2023-03-01 00:19:35,Swap,456.134258669854, BOB, 2171.97995749073, GETH,0.21000850,BOB per GETH,Uniswap V3
"0x3460b00a58e5effb38855c05e19a46cc432af647ec688d1e39619ce8c55b4027","16730166",1677629975,2023-03-01 00:19:35,Buy,0.6378, ETH, 5892357256.42542, wRABBIT,0.00000000,ETH per wRABBIT,Uniswap V2
"0xc99af203d0b23556e230095efe7da6dd9612312766533e513fba28baa0f8eaf8","16730166",1677629975,2023-03-01 00:19:35,Sell,75000, IGLOO, 0.22314446837343, ETH,0.00000298,ETH per IGLOO,Uniswap V2
"0xc99af203d0b23556e230095efe7da6dd9612312766533e513fba28baa0f8eaf8","16730166",1677629975,2023-03-01 00:19:35,Sell,26031.0529391542, IGLOO, 0.076756889187054, ETH,0.00000295,ETH per IGLOO,Uniswap V2
"0x213dee374830f47f3d3dfbd64b4b208f45018d6c2460f7a4cb98dc89b1fc35cb","16730166",1677629975,2023-03-01 00:19:35,Sell,95000000000, DOGS, 0.0898917418812086, ETH,0.00000000,ETH per DOGS,Uniswap V2
"0x213dee374830f47f3d3dfbd64b4b208f45018d6c2460f7a4cb98dc89b1fc35cb","16730166",1677629975,2023-03-01 00:19:35,Sell,541170714300.44, DOGS, 0.504579205914759, ETH,0.00000000,ETH per DOGS,Uniswap V2
"0x4444dd12b613ce27dd5bdf053e706e0220e63c0afa11881913822da1904cbe96","16730166",1677629975,2023-03-01 00:19:35,Buy,0.8973, ETH, 909511.019167449, NET,0.00000099,ETH per NET,Uniswap V2
"0x2a827cf628c28b555d5aedc06cf20775f27c6485719963c8fb57640b5d76edf4","16730167",1677629987,2023-03-01 00:19:47,Sell,95615250.1546309, wRABBIT, 0.0106029295266917, ETH,0.00000000,ETH per wRABBIT,Uniswap V2
"0x167e684978c3fe498952ccf802efcb4fd6b6a42babf62fece3d04749579a558f","16730167",1677629987,2023-03-01 00:19:47,Sell,10509.156476, POWR, 1.49652338055699, ETH,0.00014240,ETH per POWR,Uniswap V3
"0x3b58190680bd33bb3f137bfde724afaa5c36cfd77465a29c2b93454b1f8f5e2a","16730167",1677629987,2023-03-01 00:19:47,Buy,0.05, ETH, 452651282.31314, MIKAWA,0.00000000,ETH per MIKAWA,Uniswap V2
"0xcd8ec79c9d93d71ec4fd114dbc5883b174f3de4be4d3869b4f5c664799d64772","16730167",1677629987,2023-03-01 00:19:47,Sell,1.96735216146448, ETH, 3157.638793, USDT,1,605.01960699,USDT per ETH,Uniswap V3
"0xf3fa8de97926f3b72af1539e98c2128b2d72b9e51188d9531a39c2d46ac372b1","16730167",1677629987,2023-03-01 00:19:47,Sell,3424492.55, SUP, 0.178160546338895, ETH,0.00000005,ETH per SUP,Uniswap V2
"0xec45cebc2da371411c221353e9f9bd62322e784a20113924ff703e2b13978253","16730167",1677629987,2023-03-01 00:19:47,Sell,17097381316.45, PACK, 0.0299337868185992, ETH,0.00000000,ETH per PACK,Uniswap V2
"0xbd66e38a895ad16f6d3b139f18423063ac0812c812667ea0242523254bcd9b13","16730167",1677629987,2023-03-01 00:19:47,Sell,969833.32346591, RUG, 0.0152474970514399, ETH,0.00000002,ETH per RUG,Uniswap V2
"0xbd66e38a895ad16f6d3b139f18423063ac0812c812667ea0242523254bcd9b13","16730167",1677629987,2023-03-01 00:19:47,Sell,8730000, RUG, 0.133088075783894, ETH,0.00000002,ETH per RUG,Uniswap V2
"0x94f815dd927d94a9c3adf7d1796e5280d062fe55b623f6cd67532972f5ddf13d","16730167",1677629987,2023-03-01 00:19:47,Sell,8730000, RUG, 0.126006950265237, ETH,0.00000001,ETH per RUG,Uniswap V2
"0x4f2b3dc20a28087869c250cca274ad5cdd14d503a51871aa9864f734d3076a16","16730167",1677629987,2023-03-01 00:19:47,Sell,146.490155084, :ZKR:, 0.0110182052102017, ETH,0.00007521,ETH per :ZKR:,Uniswap V2
"0x4f2b3dc20a28087869c250cca274ad5cdd14d503a51871aa9864f734d3076a16","16730167",1677629987,2023-03-01 00:19:47,Sell,1555.15, :ZKR:, 0.116247900127385, ETH,0.00007475,ETH per :ZKR:,Uniswap V2
"0x2761b37eaf192d0bd3437261ebf025f1ba3568f82b0f24696389775e49feefbb","16730167",1677629987,2023-03-01 00:19:47,Buy,0.12, ETH, 57259.565159962, YMNT,0.00000210,ETH per YMNT,Uniswap V2
"0x030b88b21f3c08c464a02a03f483a6bf360af4ef433aeab4f2056a6e939efdc1","16730167",1677629987,2023-03-01 00:19:47,Buy,3, ETH, 834336575.476604, $SHARBI,0.00000000,ETH per $SHARBI,Uniswap V2
"0xf9b12321b50867647b47ac8f23ad77b971884c8d7f28ae935aedfd98d26409a2","16730167",1677629987,2023-03-01 00:19:47,Buy,0.027, ETH, 36345.251363016, NOSTRA,0.00000074,ETH per NOSTRA,Uniswap V2
"0x2f02a15053756d72d6227add4bdfc51aa9ddcc2dfb85daefdf02799102bb205e","16730167",1677629987,2023-03-01 00:19:47,Buy,997.232439, USDC, 0.620671725942062, ETH,1,606.69867390,USDC per ETH,Uniswap V3
"0xd164c445f89a0226a237079271ffd034c9c942e399e332dbf63ec1e40584eac2","16730168",1677629999,2023-03-01 00:19:59,Buy,3.2806384332104, ETH, 10032.87167744, AGIX,0.00032699,ETH per AGIX,Uniswap V2
"0xc752d26c84f7bd90c415f97f6aecc14bddf1a071b7d75ff2fa01d18f56a32e65","16730168",1677629999,2023-03-01 00:19:59,Buy,1.486875, ETH, 4480.87159002, AGIX,0.00033183,ETH per AGIX,Uniswap V2
"0x33f20fd4885ea1fd9467b2fa1f00fb360a979d31abef2d6885a1643f1c47d7e0","16730168",1677629999,2023-03-01 00:19:59,Sell,10032.87167744, AGIX, 3.2908763707885, ETH,0.00032801,ETH per AGIX,Uniswap V2
"0xe153e722026f161fdb46b67ed7de2839a6c86efda5079cedeebe1cee9394f3db","16730168",1677629999,2023-03-01 00:19:59,Buy,64492.1875, USDC, 40.1372092081799, ETH,1,606.79301756,USDC per ETH,Uniswap V3
"0xd80f89814eb4a0a1085d25299c61d709585b5037135f4f8df838522213fe0f78","16730168",1677629999,2023-03-01 00:19:59,Sell,147374.40142661, RVST, 5.41629876561035, ETH,0.00003675,ETH per RVST,Uniswap V2
"0xc64ca3e4d8ea2e31069ce69ff266d671463c5a6bbf28fe5cdf6a3e54f48e2c88","16730168",1677629999,2023-03-01 00:19:59,Buy,0.140261935936433, ETH, 3835.77956249181, RVST,0.00003657,ETH per RVST,Uniswap V2
"0xc64ca3e4d8ea2e31069ce69ff266d671463c5a6bbf28fe5cdf6a3e54f48e2c88","16730168",1677629999,2023-03-01 00:19:59,Sell,3835.77956249181, RVST, 0.143935812182494, ETH,0.00003752,ETH per RVST,Uniswap V3
"0x26e40881cc49357eb26b52d30c67b187124e6eeffc97bc90d6b1a0e11dec2012","16730168",1677629999,2023-03-01 00:19:59,Buy,0.4, ETH, 33519.8592598475, Nsure,0.00001193,ETH per Nsure,Uniswap V2
"0x66af0efa9b680bea3e4c0a84819c7033900386c8ca636e5f10d2a54484c0d072","16730168",1677629999,2023-03-01 00:19:59,Buy,0.0310875528617011, ETH, 20, AllIn,0.00155438,ETH per AllIn,Uniswap V2
"0x4c885ea8a496ae9b95ae8bb97f6b1b7dd93f0dafa3f9f544344ee0027d3325b5","16730168",1677629999,2023-03-01 00:19:59,Buy,200, USDT, 0.124320687517919, ETH,1,608.74271204,USDT per ETH,Uniswap V2
"0x4c885ea8a496ae9b95ae8bb97f6b1b7dd93f0dafa3f9f544344ee0027d3325b5","16730168",1677629999,2023-03-01 00:19:59,Buy,0.124320687517919, ETH, 79.743687835, AllIn,0.00155900,ETH per AllIn,Uniswap V2
"0xcc081a9e5bcb3778fad970277af779490aef80b305079b78f141ef1224f696a1","16730168",1677629999,2023-03-01 00:19:59,Sell,66616.9576727013, PUSSHI, 0.00283995443385135, ETH,0.00000004,ETH per PUSSHI,Uniswap V2
"0xcc081a9e5bcb3778fad970277af779490aef80b305079b78f141ef1224f696a1","16730168",1677629999,2023-03-01 00:19:59,Sell,1397790.98054626, PUSSHI, 0.0588728514312182, ETH,0.00000004,ETH per PUSSHI,Uniswap V2
